2023-03-29T03:00:00Z	5.8
2023-03-29T04:00:00Z	5.88
2023-03-29T05:00:00Z	6.3
2023-03-29T06:00:00Z	7.19
2023-03-29T07:00:00Z	11.88
2023-03-29T08:00:00Z	15.39
2023-03-29T09:00:00Z	16.23
2023-03-29T10:00:00Z	15.4
2023-03-29T11:00:00Z	13.96
2023-03-29T12:00:00Z	12.69
2023-03-29T13:00:00Z	11.85
2023-03-29T14:00:00Z	11.26
2023-03-29T15:00:00Z	11.04
2023-03-29T16:00:00Z	10.67
2023-03-29T17:00:00Z	11.28
2023-03-29T18:00:00Z	13.07
2023-03-29T19:00:00Z	15.5
2023-03-29T20:00:00Z	16.09
2023-03-29T21:00:00Z	14.08
2023-03-29T22:00:00Z	12.24
2023-03-29T23:00:00Z	11.39
2023-03-30T00:00:00Z	10.18
2023-03-30T01:00:00Z	9.87
2023-03-30T02:00:00Z	9.05
2023-03-30T03:00:00Z	8.88
2023-03-30T04:00:00Z	8.66
2023-03-30T05:00:00Z	8.57
2023-03-30T06:00:00Z	8.51
2023-03-30T07:00:00Z	13.75
2023-03-30T08:00:00Z	14.68
2023-03-30T09:00:00Z	14.22
2023-03-30T10:00:00Z	12.1
2023-03-30T11:00:00Z	9.97
2023-03-30T12:00:00Z	8.8
2023-03-30T13:00:00Z	7.55
2023-03-30T14:00:00Z	5.55
2023-03-30T15:00:00Z	5.32
2023-03-30T16:00:00Z	5.45
2023-03-30T17:00:00Z	5.12
2023-03-30T18:00:00Z	7.12
2023-03-30T19:00:00Z	6.21
2023-03-30T20:00:00Z	5.45
2023-03-30T21:00:00Z	4.84
2023-03-30T22:00:00Z	4.63
2023-03-30T23:00:00Z	4.28
2023-03-31T00:00:00Z	3.78
2023-03-31T01:00:00Z	4.1
2023-03-31T02:00:00Z	4.17
2023-03-31T03:00:00Z	4.07
2023-03-31T04:00:00Z	4.14
2023-03-31T05:00:00Z	4.36
2023-03-31T06:00:00Z	4.53
2023-03-31T07:00:00Z	4.8
2023-03-31T08:00:00Z	6.39
2023-03-31T09:00:00Z	8.26
2023-03-31T10:00:00Z	10.69
2023-03-31T11:00:00Z	13.24
2023-03-31T12:00:00Z	8.81
2023-03-31T13:00:00Z	8.16
2023-03-31T14:00:00Z	6.26
2023-03-31T15:00:00Z	5.5
2023-03-31T16:00:00Z	5.24
2023-03-31T17:00:00Z	5.1
2023-03-31T18:00:00Z	6.75
2023-03-31T19:00:00Z	7.82
2023-03-31T20:00:00Z	7.23
2023-03-31T21:00:00Z	5.29
2023-03-31T22:00:00Z	4.5
2023-03-31T23:00:00Z	3.94
2023-04-01T00:00:00Z	3.3
2023-04-01T01:00:00Z	4.35
2023-04-01T02:00:00Z	4.03
2023-04-01T03:00:00Z	3.85
2023-04-01T04:00:00Z	3.91
2023-04-01T05:00:00Z	3.87
2023-04-01T06:00:00Z	3.89
2023-04-01T07:00:00Z	3.78
2023-04-01T08:00:00Z	4.71
2023-04-01T09:00:00Z	5.5
2023-04-01T10:00:00Z	6.49
2023-04-01T11:00:00Z	5.45
2023-04-01T12:00:00Z	5.07
2023-04-01T13:00:00Z	4.51
2023-04-01T14:00:00Z	4.25
2023-04-01T15:00:00Z	3.69
2023-04-01T16:00:00Z	4
2023-04-01T17:00:00Z	4.46
2023-04-01T18:00:00Z	5.36
2023-04-01T19:00:00Z	5.85
2023-04-01T20:00:00Z	5.85
2023-04-01T21:00:00Z	5.42
2023-04-01T22:00:00Z	4.84
2023-04-01T23:00:00Z	4.36
2023-04-02T00:00:00Z	3.76
2023-04-02T01:00:00Z	4.9
2023-04-02T02:00:00Z	4.8
2023-04-02T03:00:00Z	4.78
2023-04-02T04:00:00Z	4.83
2023-04-02T05:00:00Z	5
2023-04-02T06:00:00Z	5.38
2023-04-02T07:00:00Z	5.5
2023-04-02T08:00:00Z	4.91
2023-04-02T09:00:00Z	5.51
2023-04-02T10:00:00Z	6.35
2023-04-02T11:00:00Z	5.68
2023-04-02T12:00:00Z	5.39
2023-04-02T13:00:00Z	4.75
2023-04-02T14:00:00Z	2.94
2023-04-02T15:00:00Z	2.71
2023-04-02T16:00:00Z	2.82
2023-04-02T17:00:00Z	3.5
2023-04-02T18:00:00Z	5.23
2023-04-02T19:00:00Z	10.03
2023-04-02T20:00:00Z	11.08
2023-04-02T21:00:00Z	9.35
2023-04-02T22:00:00Z	8.55
2023-04-02T23:00:00Z	6.72
2023-04-03T00:00:00Z	6.04
2023-04-03T01:00:00Z	7.84
2023-04-03T02:00:00Z	7.5
2023-04-03T03:00:00Z	7.71
2023-04-03T04:00:00Z	7.88
2023-04-03T05:00:00Z	8.52
2023-04-03T06:00:00Z	11.55
2023-04-03T07:00:00Z	14.77
2023-04-03T08:00:00Z	17.93
2023-04-03T09:00:00Z	17.46
2023-04-03T10:00:00Z	12.3
2023-04-03T11:00:00Z	10.46
2023-04-03T12:00:00Z	9.53
2023-04-03T13:00:00Z	8.91
2023-04-03T14:00:00Z	8.24
2023-04-03T15:00:00Z	7.88
2023-04-03T16:00:00Z	8.47
2023-04-03T17:00:00Z	8.8
2023-04-03T18:00:00Z	10.77
2023-04-03T19:00:00Z	11.84
2023-04-03T20:00:00Z	16.39
2023-04-03T21:00:00Z	16.65
2023-04-03T22:00:00Z	14.66
2023-04-03T23:00:00Z	12.4
2023-04-04T00:00:00Z	10.46
2023-04-04T01:00:00Z	9.45
2023-04-04T02:00:00Z	9.69
2023-04-04T03:00:00Z	9.9
2023-04-04T04:00:00Z	9.91
2023-04-04T05:00:00Z	11.85
2023-04-04T06:00:00Z	12.1
2023-04-04T07:00:00Z	12.98
2023-04-04T08:00:00Z	19.23
2023-04-04T09:00:00Z	19.03
2023-04-04T10:00:00Z	14.88
2023-04-04T11:00:00Z	12.71
2023-04-04T12:00:00Z	11.99
2023-04-04T13:00:00Z	11.7
2023-04-04T14:00:00Z	11.61
2023-04-04T15:00:00Z	11.52
2023-04-04T16:00:00Z	11.67
2023-04-04T17:00:00Z	11.97
2023-04-04T18:00:00Z	12.77
2023-04-04T19:00:00Z	13.09
2023-04-04T20:00:00Z	13.13
2023-04-04T21:00:00Z	13.97
2023-04-04T22:00:00Z	13.29
2023-04-04T23:00:00Z	12.58
2023-04-05T00:00:00Z	12.08
2023-04-05T01:00:00Z	11.04
2023-04-05T02:00:00Z	10.85
2023-04-05T03:00:00Z	10.71
2023-04-05T04:00:00Z	10.71
2023-04-05T05:00:00Z	12.04
2023-04-05T06:00:00Z	12.46
2023-04-05T07:00:00Z	13
2023-04-05T08:00:00Z	16.5
2023-04-05T09:00:00Z	18.86
2023-04-05T10:00:00Z	14.57
2023-04-05T11:00:00Z	12.75
2023-04-05T12:00:00Z	12.26
2023-04-05T13:00:00Z	12.11
2023-04-05T14:00:00Z	12.13
2023-04-05T15:00:00Z	12.09
2023-04-05T16:00:00Z	12.09
2023-04-05T17:00:00Z	12.1
2023-04-05T18:00:00Z	12.26
2023-04-05T19:00:00Z	12.27
2023-04-05T20:00:00Z	12.14
2023-04-05T21:00:00Z	10.43
2023-04-05T22:00:00Z	8.85
2023-04-05T23:00:00Z	7.45
2023-04-06T00:00:00Z	6.61
2023-04-06T01:00:00Z	8.26
2023-04-06T02:00:00Z	8.49
2023-04-06T03:00:00Z	9.15
2023-04-06T04:00:00Z	9.39
2023-04-06T05:00:00Z	9.84
2023-04-06T06:00:00Z	10.12
2023-04-06T07:00:00Z	12.63
